fips,county,state,npi,start_date,end_date,citation,note,re-opening_note,re-opening_citation
24005,Baltimore,Maryland,non-essential_services_closure,3/23/2020,5/22/2020,https://baltimore.cbslocal.com/2020/03/23/coronaviruslatestmarylandgovernorhoganclosesallnonessentialbusinesses/,,,https://www.baltimorecountymd.gov/News/BaltimoreCountyNow?from=16&to=18
24005,Baltimore,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24005,Baltimore,Maryland,school closure,3/16/2020,,https://www.bcps.org/status/,,,
24005,Baltimore,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24005,Baltimore,Maryland,social_distancing,,,,,,https://www.baltimorecountymd.gov/News/BaltimoreCountyNow?from=16&to=18
24013,Carroll,Maryland,closing_of_public_venues,3/16/2020,,https://www.bcps.org/status/,,,
24013,Carroll,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24013,Carroll,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24013,Carroll,Maryland,gathering_size_25_11,,,,,,
24013,Carroll,Maryland,gathering_size_500_101,,,,,,
24013,Carroll,Maryland,lockdown,,,,,,
24013,Carroll,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24013,Carroll,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24013,Carroll,Maryland,school closure,3/16/2020,,https://www.bcps.org/status/,T,,
24013,Carroll,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24013,Carroll,Maryland,social_distancing,4/6/2020,,https://cchd.maryland.gov/wpcontent/uploads/sites/26/2020/04/CCHDCCGpressreleasesocialdistanceorderstores4.6.2020.pdf,-,,
24015,Cecil,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,
24015,Cecil,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24015,Cecil,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24015,Cecil,Maryland,gathering_size_25_11,,,,,,
24015,Cecil,Maryland,gathering_size_500_101,,,,,,
24015,Cecil,Maryland,lockdown,,,,,,
24015,Cecil,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24015,Cecil,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24015,Cecil,Maryland,school closure,3/16/2020,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,schools closed for remainder of school year,,
24015,Cecil,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24015,Cecil,Maryland,social_distancing,,,,,,
24017,Charles,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,
24017,Charles,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24017,Charles,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24017,Charles,Maryland,gathering_size_25_11,,,,,,
24017,Charles,Maryland,gathering_size_500_101,,,,,,
24017,Charles,Maryland,lockdown,,,,,,
24017,Charles,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24017,Charles,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24017,Charles,Maryland,school closure,3/16/2020,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,schools closed for remainder of school year,,
24017,Charles,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24017,Charles,Maryland,social_distancing,,,,,,
24021,Frederick,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,
24021,Frederick,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24021,Frederick,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24021,Frederick,Maryland,gathering_size_25_11,,,,,,
24021,Frederick,Maryland,gathering_size_500_101,,,,,,
24021,Frederick,Maryland,lockdown,,,,,,
24021,Frederick,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24021,Frederick,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24021,Frederick,Maryland,school closure,3/16/2020,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,schools closed for remainder of school year,,
24021,Frederick,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24021,Frederick,Maryland,social_distancing,,,,,,
24025,Harford,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,https://www.harfordcountymd.gov/2836/COVID-19-Weekly-Updates
24025,Harford,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24025,Harford,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24025,Harford,Maryland,gathering_size_25_11,,,,,,
24025,Harford,Maryland,gathering_size_500_101,,,,,,
24025,Harford,Maryland,lockdown,,,,,,
24025,Harford,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24025,Harford,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24025,Harford,Maryland,school closure,3/16/2020,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,schools closed for remainder of school year,,
24025,Harford,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24025,Harford,Maryland,social_distancing,,,,,,
24027,Howard,Maryland,closing_of_public_venues,3/15/2020,,https://www.howardcountymd.gov/LinkClick.aspx?fileticket=bYJzBFvYehc%3d&portalid=0&timestamp=1585148385290,-,,
24027,Howard,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24027,Howard,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24027,Howard,Maryland,gathering_size_25_11,,,,,,
24027,Howard,Maryland,gathering_size_500_101,,,,,,
24027,Howard,Maryland,lockdown,,,,,,
24027,Howard,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24027,Howard,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24027,Howard,Maryland,school closure,3/16/2020,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,schools closed for remainder of school year,,
24027,Howard,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24027,Howard,Maryland,social_distancing,,,,,,
24031,Montgomery,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,
24031,Montgomery,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24031,Montgomery,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24031,Montgomery,Maryland,gathering_size_25_11,,,,,,
24031,Montgomery,Maryland,gathering_size_500_101,,,,,,
24031,Montgomery,Maryland,lockdown,,,,,,
24031,Montgomery,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24031,Montgomery,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24031,Montgomery,Maryland,school closure,3/16/2020,,https://www2.montgomerycountymd.gov/mcgportalapps/Press_Detail.aspx?Item_ID=23966,They have now aligned with state reopenign plan,,https://www.howardcountymd.gov/Departments/COVID-19-Coronavirus-Countywide-Updates/pageindex13325/1
24031,Montgomery,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24031,Montgomery,Maryland,social_distancing,,,,,,
24033,Prince George's,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,
24033,Prince George's,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24033,Prince George's,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24033,Prince George's,Maryland,gathering_size_25_11,,,,,,
24033,Prince George's,Maryland,gathering_size_500_101,,,,,,
24033,Prince George's,Maryland,lockdown,,,,,,
24033,Prince George's,Maryland,non-essential_services_closure,3/23/2020,5/15/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-THIRD-AMENDED-3.23.20.pdf,retail stores can open at 50% capacity,,
24033,Prince George's,Maryland,religious_gatherings_banned,3/19/2020,5/15/2020,https://governor.maryland.gov/wpcontent/uploads/2020/03/AmendingGatherings.pdf,implied based on gather of 10 max order made extra clear on 3/30/20 order https://governor.maryland.gov/wp-content/uploads/2020/03/Gatherings-FOURTH-AMENDED-3.30.20.pdf; starting 5/15 can hold services at 50% capacity,,
24033,Prince George's,Maryland,school closure,3/16/2020,,https://news.maryland.gov/msde/state-superintendent-salmon-announces-temporary-closure-of-maryland-public-schools/,schools closed for remainder of school year,,
24033,Prince George's,Maryland,shelter_in_place,3/30/2020,5/15/2020,https://governor.maryland.gov/2020/03/30/ascovid19crisisescalatesincapitalregiongovernorhoganissuesstayathomeordereffectivetonight/,certain groups advised to still stay at home but official order lifted,,
24033,Prince George's,Maryland,social_distancing,,,,,,
24037,St. Mary's,Maryland,closing_of_public_venues,3/16/2020,5/29/2020,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,can reopen for outdoor dining,,
24037,St. Mary's,Maryland,gathering_size_10_0,3/19/2020,,https://governor.maryland.gov/2020/03/19/governor-hogan-announces-further-actions-to-slow-the-spread-of-covid-19-relaunches-maryland-unites-initiative/,max 10 ,,
24037,St. Mary's,Maryland,gathering_size_100_26,3/16/2020,,https://governor.maryland.gov/wp-content/uploads/2020/03/Executive-Order-Amending-Large-Gatherings.pdf,limit 50,,
24037,St. Mary's,Maryland,gathering_size_25_11,,,,,,
